Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","116","Potatoes","2018","2018","7021","Annual value","USD","246","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","27","Rice, paddy","2018","2018","7021","Annual value","USD","250","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","236","Soybeans","2018","2018","7021","Annual value","USD","1184","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","156","Sugar cane","2018","2018","7021","Annual value","USD","49","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","667","Tea","2018","2018","7021","Annual value","USD","407","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","826","Tobacco, unmanufactured","2018","2018","7021","Annual value","USD","1148","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","276","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","515","Apples","2019","2019","7021","Annual value","USD","900","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","486","Bananas","2019","2019","7021","Annual value","USD","436","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","44","Barley","2019","2019","7021","Annual value","USD","286","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2019","2019","7021","Annual value","USD","2431","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","406","Garlic","2019","2019","7021","Annual value","USD","926","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","720","Ginger","2019","2019","7021","Annual value","USD","459","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","780","Jute","2019","2019","7021","Annual value","USD","525","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","497","Lemons and limes","2019","2019","7021","Annual value","USD","673","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","201","Lentils","2019","2019","7021","Annual value","USD","717","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","56","Maize","2019","2019","7021","Annual value","USD","243","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","571","Mangoes, mangosteens, guavas","2019","2019","7021","Annual value","USD","505","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","947","Meat, buffalo","2019","2019","7021","Annual value","USD","2174","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2019","2019","7021","Annual value","USD","2009","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","1017","Meat, goat","2019","2019","7021","Annual value","USD","4594","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","1035","Meat, pig","2019","2019","7021","Annual value","USD","2165","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","951","Milk, whole fresh buffalo","2019","2019","7021","Annual value","USD","570","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","2019","2019","7021","Annual value","USD","512","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","79","Millet","2019","2019","7021","Annual value","USD","312","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","292","Mustard seed","2019","2019","7021","Annual value","USD","819","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","403","Onions, dry","2019","2019","7021","Annual value","USD","292","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","490","Oranges","2019","2019","7021","Annual value","USD","646","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","521","Pears","2019","2019","7021","Annual value","USD","260","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","116","Potatoes","2019","2019","7021","Annual value","USD","245","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","27","Rice, paddy","2019","2019","7021","Annual value","USD","262","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","236","Soybeans","2019","2019","7021","Annual value","USD","754","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","156","Sugar cane","2019","2019","7021","Annual value","USD","48","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","667","Tea","2019","2019","7021","Annual value","USD","454","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","826","Tobacco, unmanufactured","2019","2019","7021","Annual value","USD","1128","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","15","Wheat","2019","2019","7021","Annual value","USD","285","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","515","Apples","2020","2020","7021","Annual value","USD","895","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","486","Bananas","2020","2020","7021","Annual value","USD","473","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","44","Barley","2020","2020","7021","Annual value","USD","301","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2020","2020","7021","Annual value","USD","2363","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","406","Garlic","2020","2020","7021","Annual value","USD","1032","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","720","Ginger","2020","2020","7021","Annual value","USD","584","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","780","Jute","2020","2020","7021","Annual value","USD","477","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","497","Lemons and limes","2020","2020","7021","Annual value","USD","741","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","201","Lentils","2020","2020","7021","Annual value","USD","686","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","56","Maize","2020","2020","7021","Annual value","USD","272","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","571","Mangoes, mangosteens, guavas","2020","2020","7021","Annual value","USD","505","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","951","Milk, whole fresh buffalo","2020","2020","7021","Annual value","USD","570","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","2020","2020","7021","Annual value","USD","512","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","79","Millet","2020","2020","7021","Annual value","USD","309","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","292","Mustard seed","2020","2020","7021","Annual value","USD","852","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","403","Onions, dry","2020","2020","7021","Annual value","USD","346","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","490","Oranges","2020","2020","7021","Annual value","USD","702","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","521","Pears","2020","2020","7021","Annual value","USD","255","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","116","Potatoes","2020","2020","7021","Annual value","USD","273","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","27","Rice, paddy","2020","2020","7021","Annual value","USD","263","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","236","Soybeans","2020","2020","7021","Annual value","USD","708","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","156","Sugar cane","2020","2020","7021","Annual value","USD","45","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","667","Tea","2020","2020","7021","Annual value","USD","508","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","826","Tobacco, unmanufactured","2020","2020","7021","Annual value","USD","1073","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","15","Wheat","2020","2020","7021","Annual value","USD","295","","Official data"
"PP","Producer Prices","150","Netherlands","5532","Producer Price (USD/tonne)","515","Apples","2018","2018","7021","Annual value","USD","1009","","Official data"
"PP","Producer Prices","150","Netherlands","5532","Producer Price (USD/tonne)","367","Asparagus","2018","2018","7021","Annual value","USD","3560","","Official data"
"PP","Producer Prices","150","Netherlands","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","7021","Annual value","USD","219","","Official data"
"PP","Producer Prices","150","Netherlands","5532","Producer Price (USD/tonne)","176","Beans, dry","2018","2018","7021","Annual value","USD","1005","","Official data"
"PP","Producer Prices","150","Netherlands","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2018","2018","7021","Annual value","USD","221","","Official data"
"PP","Producer Prices","150","Netherlands","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2018","2018","7021","Annual value","USD","259","","Official data"
"PP","Producer Prices","150","Netherlands","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2018","2018","7021","Annual value","USD","954","","Official data"
"PP","Producer Prices","150","Netherlands","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2018","2018","7021","Annual value","USD","1252","","Official data"
"PP","Producer Prices","150","Netherlands","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2018","2018","7021","Annual value","USD","793","","Official data"
"PP","Producer Prices","150","Netherlands","5532","Producer Price (USD/tonne)","399","Eggplants (aubergines)","2018","2018","7021","Annual value","USD","949","","Official data"
"PP","Producer Prices","150","Netherlands","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2018","2018","7021","Annual value","USD","1360","","Official data"
"PP","Producer Prices","150","Netherlands","5532","Producer Price (USD/tonne)","407","Leeks, other alliaceous vegetables","2018","2018","7021","Annual value","USD","724","","Official data"
"PP","Producer Prices","150","Netherlands","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2018","2018","7021","Annual value","USD","2303","","Official data"
"PP","Producer Prices","150","Netherlands","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","2018","2018","7021","Annual value","USD","1586","","Official data"
"PP","Producer Prices","150","Netherlands","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2018","2018","7021","Annual value","USD","1013","","Official data"
